player_id,match_id,match_date,pass_accuracy,duel_win_rate,shot_success_rate,hist_pass_accuracy,hist_duel_win_rate,hist_shot_success_rate,days_since_last_match,total_games_played,total_events,fatigue_cluster,overall_performance
4629.0,3753980,2016-03-19,0.48760330578512395,0.024793388429752067,0.0,0.46237229437229416,0.03780086580086587,0.011826839826839826,14.0,23,121,0,0.512396694214876
4629.0,3754030,2016-04-09,0.5,0.0,0.0,0.46906257378984634,0.03957182211727673,0.005333333333333333,21.0,24,2,1,0.5
4629.0,3754048,2016-04-13,0.40625,0.052083333333333336,0.010416666666666666,0.467729240456513,0.0342384887839434,0.0,4.0,25,96,0,0.46875
4629.0,3754137,2016-04-16,0.3706896551724138,0.034482758620689655,0.02586206896551724,0.46461776859504106,0.025625573921028544,0.003472222222222222,3.0,26,116,0,0.4310344827586207
4629.0,3754294,2016-04-20,0.40425531914893614,0.0425531914893617,0.0,0.42564655172413773,0.028855363984674403,0.012092911877394636,4.0,27,47,0,0.44680851063829785
4629.0,3753989,2016-05-11,0.3829787234042553,0.014184397163120567,0.0070921985815602835,0.39373165810711647,0.043039761147794973,0.012092911877394636,21.0,28,141,0,0.4042553191489362
4630.0,3754145,2015-08-10,0.43283582089552236,0.029850746268656716,0.0,0.38747248716067473,0.038517975055025785,0.012931034482758622,7.0,1,67,1,0.46268656716417905
4630.0,3754267,2015-08-15,0.2247191011235955,0.033707865168539325,0.02247191011235955,0.4185455700222289,0.03620196887900932,0.0,5.0,2,89,1,0.28089887640449435
4630.0,3754325,2015-09-12,0.27586206896551724,0.0,0.034482758620689655,0.3287774610095586,0.03177930571859813,0.011235955056179773,28.0,3,29,1,0.3103448275862069
4630.0,3754068,2015-09-19,0.3194444444444444,0.06944444444444445,0.013888888888888888,0.3111389969948782,0.021186203812398757,0.01898488957768307,7.0,4,72,1,0.40277777777777773
4630.0,3754105,2015-09-28,0.4342105263157895,0.02631578947368421,0.039473684210526314,0.2733418715111855,0.034384103204328,0.023614519207312695,9.0,5,76,1,0.5
4630.0,3754099,2015-10-03,0.391304347826087,0.043478260869565216,0.0,0.34317234657525014,0.031920077972709626,0.029281777240034956,5.0,6,23,1,0.4347826086956522
4630.0,3754245,2015-10-17,0.27450980392156865,0.0392156862745098,0.0392156862745098,0.3816531061954401,0.046412831595898034,0.017787524366471734,14.0,7,51,1,0.3529411764705882
4630.0,3754133,2015-10-24,0.39344262295081966,0.0,0.01639344262295082,0.3666748926878148,0.036336578872586484,0.026229790161678705,7.0,8,61,1,0.4098360655737705
4630.0,3754006,2015-10-31,0.3333333333333333,0.09523809523809523,0.0,0.3530855915661582,0.02756464904802508,0.018536376299153542,7.0,9,63,1,0.42857142857142855
4630.0,3754297,2015-11-07,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.3337619200685737,0.04481792717086842,0.018536376299153542,7.0,10,19,1,0.47368421052631576
4630.0,3754301,2015-11-21,0.15384615384615385,0.07692307692307693,0.0,0.36506566963857706,0.04928989139515463,0.02300834052343975,14.0,11,13,1,0.23076923076923078
